pheno	tissue	gene	gene_name	gene_biotype	b.smr	p.smr	p_HEIDI.smr	fdr.smr	Ifsigif.smr	b.wr_ivw	p.wr_ivw	Q_pval.wr_ivw	pval_egger_intercept.wr_ivw	fdr.wr_ivw	Ifsigif.wr_ivw	b.pmregger	p.pmregger	fdr.pmregger	Ifsigif.pmregger	b.gsmr	p.gsmr	fdr.gsmr	Ifsigif.gsmr	direction
SCC_FA	Oligodendrocytes	ENSG00000161692	DBF4B	protein_coding	-0.0711382	0.0003168546	0.1579705	0.0423698008752101	TRUE	-0.086271648312305	1.13290679174636e-05	0.15087305835271	-	0.000908557554585287	TRUE	-0.0197190957684008	0.30437139876972	1	FALSE	-0.0717059003663803	2.70665930889319e-05	0.00121869704224777	TRUE	Consistent
PTR_FA	Excitatory.neurons	ENSG00000161692	DBF4B	protein_coding	-0.0853382	0.0002964381	0.2185632	0.0410562467198276	TRUE	-0.0906915202258584	1.3830828174989e-05	-	-	0.00104508741232588	TRUE	-0.0201381290646602	0.278971046202145	1	FALSE	-0.0827917467420846	6.34815713222869e-05	0.00265241785714109	TRUE	Consistent
RLIC_FA	Excitatory.neurons	ENSG00000161692	DBF4B	protein_coding	-0.0918899	0.0001770811	0.1952398	0.0319404088016949	TRUE	-0.0929512460072407	1.49424670435854e-05	-	-	0.00111348477212873	TRUE	-0.0171356861840951	0.329667114583225	1	FALSE	-0.0916348876603888	2.20117004338974e-05	0.00100797232544203	TRUE	Consistent
SS_FA	Excitatory.neurons	ENSG00000161692	DBF4B	protein_coding	-0.107184	2.046089e-05	0.06869071	0.0101501999470312	TRUE	-0.113956156221285	6.64682986344901e-08	-	-	1.24148970254706e-05	TRUE	-0.0199699963888936	0.301205132644042	1	FALSE	-0.109826675245827	1.11341150477051e-06	6.16796612998525e-05	TRUE	Consistent
BCC_FA	Endothelial.cells	ENSG00000162383	SLC1A7	protein_coding	0.0291984	0.004408049	0.2409436	0.112333126300481	FALSE	0.0291983845228241	0.00158990065031917	-	-	0.0284284514955122	TRUE	0.0226250367428318	0.00082697379310951	0.0325321744244302	TRUE	0.0178383657154541	0.0322418376198077	0.175233878601168	FALSE	Consistent
GCC_FA	Endothelial.cells	ENSG00000162383	SLC1A7	protein_coding	0.0262152	0.00702669	0.4666767	0.125799343617696	FALSE	0.0262152348116983	0.00313313070623056	-	-	0.042281193717823	TRUE	0.026052672461861	0.000122647480224751	0.0074138850329734	TRUE	0.0180369915384133	0.0248469593983596	0.162700270832327	FALSE	Consistent
GCC_FA	Excitatory.neurons	ENSG00000162434	JAK1	protein_coding	-0.067423	0.001438634	0.9514688	0.0793861849137931	FALSE	-0.0680857627317827	0.000248853125971618	-	-	0.00858274738063264	TRUE	-0.0391805910703968	0.172379381268813	1	FALSE	-0.0707557513828163	0.000509440718850415	0.0166155185722525	TRUE	Consistent
FXST_FA	Excitatory.neurons	ENSG00000162434	JAK1	protein_coding	-0.0691837	0.0008305695	0.7038447	0.0643460854829268	FALSE	-0.0688641075790516	0.000120173218236402	-	-	0.0053179422297721	TRUE	-0.031746720720534	0.285547667682556	1	FALSE	-0.0682605544705239	0.000528926044288602	0.0171752911549346	TRUE	Consistent
PLIC_FA	Excitatory.neurons	ENSG00000162434	JAK1	protein_coding	-	-	-	-	-	-0.121457890893218	3.65917905838521e-10	-	-	1.0363512173965e-07	TRUE	-0.0257217917203608	0.490792661161153	1	FALSE	-0.0859728871886595	0.000161274804394069	0.00610080724243651	TRUE	Consistent
RLIC_FA	Excitatory.neurons	ENSG00000162434	JAK1	protein_coding	-0.0995771	5.71614e-05	0.2898788	0.018148172886	TRUE	-0.0995265715892589	4.32843706387741e-07	-	-	6.48453977632134e-05	TRUE	-0.0156341343715502	0.617358744992433	1	FALSE	-0.0811784167461228	0.000261578631118663	0.00935673405774158	TRUE	Consistent
SFO_FA	Excitatory.neurons	ENSG00000162434	JAK1	protein_coding	-0.0949199	8.35556e-05	0.894948	0.02210672287	TRUE	-0.0942898993544921	1.24890684494475e-06	-	-	0.000153083337306779	TRUE	-0.0217198832154209	0.452456614478466	1	FALSE	-0.0871913582500813	9.79017358243974e-05	0.00392961892694345	TRUE	Consistent
SLF_FA	Excitatory.neurons	ENSG00000162434	JAK1	protein_coding	-0.0860362	0.000241015	0.7383877	0.0381082775480198	TRUE	-0.0852909821960699	1.27467501314475e-05	-	-	0.000981544391388084	TRUE	-0.0154819464350321	0.601589298109644	1	FALSE	-0.0762493482005345	0.000414695074097686	0.0138459477222999	TRUE	Consistent
Right lingual	Inhibitory.neurons	ENSG00000162461	SLC25A34	protein_coding	0.0447848	0.003192177	0.1017232	0.0987674601966894	FALSE	0.0447847786037327	0.00101982371655304	-	-	0.0220612245244439	TRUE	0.0711036956172399	0.259072439594924	1	FALSE	0.0452350273758823	0.00159460331963676	0.0398745185135204	TRUE	Consistent
Left inferior temporal	Excitatory.neurons	ENSG00000163364	LINC01116	lincRNA	-0.0324706	0.001201621	0.3121254	0.0746250438359073	FALSE	-0.0324705956349456	0.00064488113239607	-	-	0.0163960172883682	TRUE	-0.0303624936807516	0.120470576302915	1	FALSE	-0.0297452199690792	0.00172826851484224	0.0418059716906077	TRUE	Consistent
EC_FA	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-0.0860759	0.0006097092	0.1720447	0.057271175712426	FALSE	-0.096848456691346	4.10296198327483e-13	0.860053924100557	0.988788179901296	1.94534503000413e-10	TRUE	-0.0163237939090057	0.679038372320387	1	FALSE	-0.0930293176394409	0.000651292661475191	0.0203448146903475	TRUE	Consistent
SCR_FA	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-0.0968322	0.0002587244	0.7352292	0.039874956192233	TRUE	-0.098471920174536	1.13370295473066e-12	0.97642353750312	0.885577316451162	4.70334112353933e-10	TRUE	-0.00898547314971606	0.773822638445781	1	FALSE	-0.0866290015914309	0.00162965434605515	0.0403417864979108	TRUE	Consistent
Average_FA	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-0.101263	7.029496e-05	0.4742591	0.0197503954428319	TRUE	-0.110403084077431	1.34968088819299e-17	0.913280544177083	0.933235767734654	1.05878784730863e-14	TRUE	-0.00835288668466153	0.792703843555566	1	FALSE	-0.108908339724211	9.12922753631168e-05	0.00369440231161658	TRUE	Consistent
Right caudate	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	0.114158	0.0001547893	0.3179715	0.0305519246608696	TRUE	0.104895353623463	1.77389459383669e-11	0.937449091722531	0.923863038380968	6.02649260989589e-09	TRUE	0.0709687910007977	0.164200393784742	1	FALSE	0.097067018668394	0.00180319890331467	0.0429382219694101	TRUE	Consistent
BCC_FA	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-0.0817724	0.001159005	0.6441289	0.0733305135119522	FALSE	-0.0862526828744058	1.99140555694513e-10	0.976584669358409	0.970933325399231	5.80548541621315e-08	TRUE	-0.000166609246369374	0.992646974850189	1	FALSE	-0.0869983363414547	0.00124900497321422	0.0331968240050522	TRUE	Consistent
SLF_FA	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-	-	-	-	-	-0.097766483565481	9.04638573305652e-13	0.901298740149403	0.819396369442232	3.82662116508291e-10	TRUE	-0.0688336542718824	0.0556471409306061	0.744098161068255	FALSE	-0.106544827046808	0.000200284921543727	0.00739678969925909	TRUE	Consistent
PTR_FA	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-0.0830845	0.0008935371	0.9232817	0.0666989868511521	FALSE	-0.0878209831796283	5.64043320971803e-11	0.847227586957733	0.830255217523308	1.78942743578305e-08	TRUE	-0.00117424071611203	0.965796583104528	1	FALSE	-0.0818228396941405	0.001945752241069	0.0452154303183843	TRUE	Consistent
ACR_FA	Excitatory.neurons	ENSG00000163596	ICA1L	protein_coding	-0.163165	8.730797e-08	0.4702996	0.0005419173312	TRUE	-0.170529533299749	4.29199087913434e-40	0.960928091444458	0.85544704338982	1.15738899044456e-36	TRUE	-0.0440171512118298	0.214726593867543	1	FALSE	-0.150373850082265	3.67233633923832e-06	0.000190922765531367	TRUE	Consistent
SLF_FA	Oligodendrocytes	ENSG00000163629	PTPN13	protein_coding	-0.0545233	0.002077402	0.3820538	0.0905981265082418	FALSE	-0.0645079075052394	2.22732866944614e-07	0.671817506875186	0.576888498883673	3.57250270527595e-05	TRUE	-0.0121458329355931	0.0620014399916259	0.805903656291322	FALSE	-0.042554411581184	0.00161776081106966	0.0402716273849905	TRUE	Consistent
FX_FA	Oligodendrocytes	ENSG00000163629	PTPN13	protein_coding	-0.0513481	0.0007495545	0.1447849	0.06282132855	FALSE	-0.0446979684204912	2.44285623008183e-05	0.756324250287997	0.591584488600252	0.00167789579077048	TRUE	-0.0152954493079975	0.0188310559219156	0.336962335706426	FALSE	-0.0356087008216462	0.00163758253841094	0.0404703146627171	TRUE	Consistent
Cerebellar vermal lobules VI VII	Excitatory.neurons	ENSG00000163749	CCDC158	protein_coding	-0.0568286	0.007585833	0.3093031	0.128552901947789	FALSE	-0.0568285534896503	0.00327154533834728	-	-	0.0431004870743	TRUE	-0.0295733629887005	0.000623451108169709	0.0260375436592275	TRUE	-0.0477041283849164	0.0176482563790806	0.146074627925563	FALSE	Consistent
Right caudate	Excitatory.neurons	ENSG00000163749	CCDC158	protein_coding	-0.0536792	0.006316707	0.5288131	0.123963746641324	FALSE	-0.0536792125444067	0.00250282243303205	-	-	0.037019806889133	TRUE	-0.0338867563006712	8.7569929670736e-05	0.00573652539287504	TRUE	-0.0502208229640263	0.00737858547037185	0.102331605899925	FALSE	Consistent
Left caudate	Excitatory.neurons	ENSG00000163749	CCDC158	protein_coding	-0.0587543	0.00318338	0.3839288	0.0987497456308594	FALSE	-0.0587542651504362	0.000874718664633318	-	-	0.0199580177177521	TRUE	-0.0357046385535215	3.56003732299391e-05	0.00275793539849752	TRUE	-0.0521949672917654	0.00555616381700805	0.0886424567172907	FALSE	Consistent
Right pallidum	Excitatory.neurons	ENSG00000163885	CCDC37	protein_coding	-0.0875658	0.002928666	0.20987	0.0975829045052192	FALSE	-0.0875657819867313	0.000626211357162398	-	-	0.0160633265256423	TRUE	-0.0242168324700219	0.00101557426513926	0.0379144941731307	TRUE	-0.077367091416531	1.61496522542951e-37	3.82191210389246e-35	TRUE	Consistent
Left pallidum	Excitatory.neurons	ENSG00000163885	CCDC37	protein_coding	-0.0775082	0.007104663	0.470676	0.125799343617696	FALSE	-0.0775081737290351	0.00262973137977065	-	-	0.0379437690991208	TRUE	-0.0244180640041884	0.000923695739430738	0.0354163982119402	TRUE	-0.0688956765984057	6.61426565565402e-31	1.15777045340566e-28	TRUE	Consistent
Right caudal anterior cingulate	Excitatory.neurons	ENSG00000164048	ZNF589	protein_coding	0.0649837	0.01254103	0.3438987	0.142507215987831	FALSE	0.0810347261433464	4.70276915393002e-05	0.314939547985881	-	0.00272722685370248	TRUE	0.00974456813479815	0.587629640430531	1	FALSE	0.0718813071337906	0.00192215830161972	0.0448521522788933	TRUE	Consistent
Cerebellar vermal lobules I	Astrocytes	ENSG00000164106	SCRG1	protein_coding	-	-	-	-	-	-0.0882358286534722	0.00164391693353869	-	-	0.0288924059594131	TRUE	-0.293664035051641	1.11358996082007e-16	1.14894644207611e-13	TRUE	-0.0907715273609636	0.00183989837068486	0.04350749288697	TRUE	Consistent
SS_FA	Astrocytes	ENSG00000164106	SCRG1	protein_coding	-0.0680824	0.005688637	0.1592861	0.121110457450836	FALSE	-0.0680824382530942	0.00349373202976866	-	-	0.0443919719988268	TRUE	-0.166809712395735	6.85674314508002e-10	2.23939257954818e-07	TRUE	-0.0644715383519061	0.00687802675383454	0.0993000426705385	FALSE	Consistent
WVol	Oligodendrocytes	ENSG00000166173	LARP6	protein_coding	0.0564452	2.326054e-05	0.9176332	0.0108874137697059	TRUE	0.0564451595694336	1.83817235176887e-07	-	-	3.00415849581135e-05	TRUE	0.0212620915576128	0.575199189554641	1	FALSE	0.0555956670860561	1.57888041321996e-05	0.000741372069585284	TRUE	Consistent
Left caudal anterior cingulate	Microglia	ENSG00000166750	SLFN5	protein_coding	-0.0406844	0.006971274	0.9939761	0.125573219799206	FALSE	-0.0406844338407732	0.00333547687962255	-	-	0.0434918462358022	TRUE	-0.011274377855185	0.804878232518748	1	FALSE	-0.0422958082814657	3.17625229932279e-39	7.89578953937536e-37	TRUE	Consistent
FXST_FA	Astrocytes	ENSG00000166788	SAAL1	protein_coding	0.0457264	0.001938371	0.604552	0.0874276362017045	FALSE	0.0457264335684182	0.000620997067549188	-	-	0.0159865987329817	TRUE	0.0110772789969443	0.633466764009505	1	FALSE	0.0392712043872334	0.00203670225585281	0.0469234627201229	TRUE	Consistent
Left ventral DC	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0480709	0.005548889	0.9281735	0.119692565294837	FALSE	0.048070871284542	0.00266455325001922	-	-	0.0381816056211656	TRUE	0.0661143384291454	0.0408793593638008	0.591395881784087	FALSE	0.0541378656231109	0.000825483620842921	0.0243636801171438	TRUE	Consistent
Right pallidum	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0669287	0.00340766	0.982247	0.101937010564972	FALSE	0.0669287130829246	0.00135532476676087	-	-	0.0258632650980383	TRUE	0.042211768325237	0.180784012449912	1	FALSE	0.0680739376711061	0.00110008114052934	0.0301041630889352	TRUE	Consistent
Left hippocampus	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0613236	0.004536583	0.808173	0.113149638035184	FALSE	0.0613236114904583	0.00202187596705687	-	-	0.0324592103063796	TRUE	0.0368412264607812	0.26735507801178	1	FALSE	0.0624669059426791	0.00155765129741522	0.0391490575022405	TRUE	Consistent
CGC_FA	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0674386	0.001344638	0.9061809	0.076724565	FALSE	0.0674386348252562	0.000345008772586947	-	-	0.0107246026671732	TRUE	0.0219853084309039	0.348628140046135	1	FALSE	0.0583102122666375	0.00182372650993193	0.0432424337071272	TRUE	Consistent
Left caudate	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0717263	0.002875443	0.8896473	0.0970592409662091	FALSE	0.0717263000391882	0.00106412477573409	-	-	0.0226505809441653	TRUE	0.03658393925749	0.25055497603682	1	FALSE	0.0671398642752536	0.00197052378039559	0.0456476385839173	TRUE	Consistent
Left pallidum	Excitatory.neurons	ENSG00000167720	SRR	protein_coding	0.0758826	0.001250373	0.9658886	0.075480893486692	FALSE	0.0758826253725849	0.000308566490097956	-	-	0.0099353804341541	TRUE	0.0165584352501032	0.600107558169507	1	FALSE	0.0634577936228313	0.00220015728805495	0.0492517029753835	TRUE	Consistent
RLIC_FA	Astrocytes	ENSG00000168071	CCDC88B	protein_coding	0.0651907	0.005292765	0.3190583	0.117669365937239	FALSE	0.0616682796515953	0.00365820604607042	-	-	0.0451800635018015	TRUE	0.0225303540361369	6.30081410106991e-06	0.000639906169454744	TRUE	0.0480185294372	0.016386503706031	0.142053022022399	FALSE	Consistent
FXST_FA	Astrocytes	ENSG00000168071	CCDC88B	protein_coding	-0.0580011	0.006165473	0.2861146	0.123845231639169	FALSE	-0.0573321495890221	0.00296168043083307	-	-	0.0408649388771102	TRUE	-0.020250897502514	4.93390882819885e-05	0.00357802969766363	TRUE	-0.0384629826706614	0.0327657650070246	0.176168095317667	FALSE	Consistent
PCR_FA	Astrocytes	ENSG00000168071	CCDC88B	protein_coding	0.0670503	0.004414714	0.9142746	0.112333126300481	FALSE	0.0647510804332931	0.00234854475479716	-	-	0.0356295049192962	TRUE	0.0297983960164071	2.34430019056844e-09	6.44995125765063e-07	TRUE	0.0660574080205814	0.00162811459636765	0.0403417864979108	TRUE	Consistent
CSF	Oligodendrocytes	ENSG00000168385	SEPT2	protein_coding	0.0631914	0.002178804	0.2400441	0.092110317171771	FALSE	0.0631913861197614	0.00100544023658336	-	-	0.0218605485750603	TRUE	0.0343945967162316	0.0956501267107413	1	FALSE	0.0556168024631811	0.00101022885278221	0.0281144086399509	TRUE	Consistent
Left cuneus	Excitatory.neurons	ENSG00000168803	ADAL	protein_coding	-0.0463168	0.03282349	0.9820067	0.168657714796958	FALSE	-0.0493752000542562	0.000105923997805161	0.972358868466709	0.854447270463712	0.00487144083775869	TRUE	-0.0324469336472028	0.145257918253259	1	FALSE	-0.0606292255063563	0.0011246174694963	0.0305776047634555	TRUE	Consistent
Left paracentral	Excitatory.neurons	ENSG00000168803	ADAL	protein_coding	-0.0776106	0.0005287995	0.2480991	0.0544842328553398	FALSE	-0.0689181736520845	1.65855673113899e-08	0.837227269019951	0.883118256709182	3.56020341899119e-06	TRUE	-0.0381929571570636	0.122528980932726	1	FALSE	-0.0547214008803935	0.00166104848141946	0.040699891553188	TRUE	Consistent
Left insula	Astrocytes	ENSG00000168917	SLC35G2	protein_coding	-	-	-	-	-	-0.0745350955276517	7.78253244468835e-05	-	-	0.00396440548829437	TRUE	-0.0250150590177395	0.602628334378886	1	FALSE	-0.0728636468456425	0.001302879439396	0.0342170073394339	TRUE	Consistent
GCC_FA	Astrocytes	ENSG00000168917	SLC35G2	protein_coding	-	-	-	-	-	0.0715726104746913	0.000169707828197871	-	-	0.00662044661430863	TRUE	0.019444561025246	0.585483642293248	1	FALSE	0.0694477893147802	0.00211972147263069	0.0481545077442731	TRUE	Consistent
Left caudal anterior cingulate	Astrocytes	ENSG00000168917	SLC35G2	protein_coding	-	-	-	-	-	-0.0798226486760501	0.00016522100087962	-	-	0.00650422016783949	TRUE	-0.0452029796653142	0.344109788497464	1	FALSE	-0.0790638512271842	0.00188065719238852	0.0440729948001865	TRUE	Consistent
FXST_FA	OPCs...COPs	ENSG00000169629	RGPD8	protein_coding	-0.0770858	0.0002884876	0.1983501	0.0407075236106667	TRUE	-0.0770858368590085	7.79489097367529e-06	-	-	0.000665207667131147	TRUE	-0.000256365127153079	0.988929351112602	1	FALSE	-0.0517972937344426	2.69201631345047e-22	3.46240115584747e-20	TRUE	Consistent
FX_FA	OPCs...COPs	ENSG00000169629	RGPD8	protein_coding	-0.0487169	0.006285151	0.1491174	0.123963746641324	FALSE	-0.0487168912432894	0.00232966874676685	-	-	0.0354178603763222	TRUE	-0.0125973218354456	0.625172447922575	1	FALSE	-0.0333486082501553	2.540155450376e-07	1.51497738977869e-05	TRUE	Consistent
Average_FA	OPCs...COPs	ENSG00000169629	RGPD8	protein_coding	-0.052814	0.00739277	0.3834307	0.12713390971875	FALSE	-0.052814022113983	0.00297233991918103	-	-	0.040946544748718	TRUE	-0.00570944668087799	0.810859093494674	1	FALSE	-0.0387587347402785	9.20378256314861e-14	7.89177668936412e-12	TRUE	Consistent
ALIC_FA	Excitatory.neurons	ENSG00000170946	DNAJC24	protein_coding	-	-	-	-	-	0.0946999047091808	3.26692692380884e-16	0.931781783955534	0.928224717937568	2.27346498475252e-13	TRUE	0.0552986921393442	0.0752087612010244	0.922770846552136	FALSE	0.0801487316971833	0.00011897666906686	0.00466167923753093	TRUE	Consistent
Right hippocampus	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.109527	0.01081572	0.2323357	0.137618116590909	FALSE	0.0989224200241371	0.000117697924201725	0.710115572855677	-	0.00524606884050375	TRUE	0.0360380466513523	4.87531639976581e-06	0.000519541639906499	TRUE	0.0821589317967591	0.0202579103496727	0.153476456076202	FALSE	Consistent
FXST_FA	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0864277	0.02184021	0.4240513	0.156108310300314	FALSE	0.0873356643351731	0.000154091453374798	0.971712199787065	-	0.00624265713362351	TRUE	0.0307305366684028	1.49414737228635e-07	2.68102008931555e-05	TRUE	0.091036156575999	0.00573929287517353	0.0903729784607954	FALSE	Consistent
Right pallidum	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.129577	0.005311296	0.6677768	0.117669365937239	FALSE	-0.121560530467938	6.93234240235822e-06	0.790162104647504	-	0.000600608123076602	TRUE	-0.0442199259740768	1.98095631981774e-08	4.40830755150813e-06	TRUE	-0.114205169082284	0.0034555438059523	0.0669195262579363	FALSE	Consistent
Left hippocampus	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0910692	0.02853654	0.670686	0.163709945944825	FALSE	0.0834652950339975	0.00116131702194334	0.789499737260463	-	0.0237470067434916	TRUE	0.0315917888045023	6.09140532708692e-05	0.00425433119436561	TRUE	0.0772880603239396	0.0270705780335094	0.166813396600243	FALSE	Consistent
Brain stem	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0766406	0.04328376	0.1506327	0.179481433570123	FALSE	-0.085692229753053	0.000303958965534543	0.730886715374411	-	0.00985320325090413	TRUE	-0.033205133800119	2.57231699282696e-05	0.00210027831876557	TRUE	-0.0631438826937718	0.0493995929676019	0.199931799678815	FALSE	Consistent
Right rostral middle frontal	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0644137	0.05882837	0.4338837	0.1938046847873	FALSE	-0.0828528044361277	0.000116737488194869	0.440205774324336	-	0.00522485027557657	TRUE	-0.0385124123480899	1.01556419006068e-06	0.00013937888820877	TRUE	-0.0747465110386239	0.0130276625997735	0.13163660295341	FALSE	Consistent
Left cerebellum exterior	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0769685	0.04018403	0.7880621	0.176832557114345	FALSE	-0.087235898323687	0.000192218494244538	0.692834052057221	-	0.00712496490779625	TRUE	-0.038507245462553	1.02429179301135e-06	0.000139638962544553	TRUE	-0.0874981248095124	0.00795074018677403	0.105637050092657	FALSE	Consistent
Left pallidum	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.170005	0.0007679118	0.334238	0.0631617402544041	FALSE	-0.149714078455242	3.65890519261939e-08	0.502514864671049	-	7.2085444493496e-06	TRUE	-0.0536769722883851	9.4202699059222e-12	4.54948928637394e-09	TRUE	-0.136528825822967	0.000929616995986122	0.0266970276498378	TRUE	Consistent
Right lateral orbitofrontal	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0625398	0.05523067	0.6672437	0.190118202534692	FALSE	0.0687872603887981	0.000811829856832335	0.784243017506188	-	0.018978936899789	TRUE	0.0356957169824999	5.96748857456667e-06	0.000612909680587337	TRUE	0.0717454174078862	0.0120949569997076	0.127009200286845	FALSE	Consistent
SCR_FA	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0866919	0.03453579	0.9633508	0.17028398671118	FALSE	-0.0901215612799627	0.000404566677592052	0.903437258508226	-	0.0119231105678871	TRUE	-0.0269860394619601	3.82346478373224e-06	0.000418250194667693	TRUE	-0.0911483290153129	0.0103495430599235	0.119975603759223	FALSE	Consistent
Left middle temporal	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0847918	0.02024014	0.191547	0.153633388466998	FALSE	0.110621627502776	1.84415229109525e-06	0.297445773909475	-	0.000210496811512158	TRUE	0.0529373069032639	1.90576780956486e-11	8.6516141250816e-09	TRUE	0.107308217167041	0.00141251344862074	0.0363980599626296	TRUE	Consistent
UNC_FA	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.149045	0.001132454	0.3294142	0.0733305135119522	FALSE	-0.133831590612288	9.69978782756025e-08	0.584835607431964	-	1.71309647694145e-05	TRUE	-0.0382761546378957	5.58345471670593e-11	2.30429176158454e-08	TRUE	-0.120412867029501	0.00135482300920538	0.0352802590302056	TRUE	Consistent
PCR_FA	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0943021	0.02307702	0.9723729	0.156544807181294	FALSE	-0.0929646699119337	0.000260538552199295	0.962235308311348	-	0.00887930203253616	TRUE	-0.0279058828465791	1.76896264312204e-06	0.000224317310362601	TRUE	-0.0942844247832028	0.00832649295262038	0.108317640512056	FALSE	Consistent
Right middle temporal	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0430799	0.2018206	0.1228923	0.339004978092265	FALSE	0.069565706763597	0.00342485770682451	0.279182281678454	-	0.0439004487874778	TRUE	0.0346900476385147	1.09533474226827e-05	0.00101066892875514	TRUE	0.0694753997853927	0.0219083843694392	0.15715634220796	FALSE	Consistent
Left superior temporal	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0646947	0.06592486	0.5167222	0.20027974598316	FALSE	-0.0649468085454677	0.00355807610410684	0.991864345904383	-	0.0446399393974393	TRUE	-0.0320506839715643	4.85128321021074e-05	0.00355789505482935	TRUE	-0.0689269443666551	0.0236767537902559	0.16021898845955	FALSE	Consistent
Left isthmus cingulate	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.0660533	0.09905534	0.0836396	0.231158249883131	FALSE	0.0798381231111278	0.00185130047618469	0.628191404374507	-	0.030803652204047	TRUE	0.0366094370797243	3.7001244324972e-06	0.000408692251670813	TRUE	0.0840365269901109	0.0183965977426411	0.148744348916746	FALSE	Consistent
Left ventral DC	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0492355	0.1260017	0.7569847	0.259229391737947	FALSE	-0.0592643860568089	0.00425346005379924	0.663197527349273	-	0.0491878283251734	TRUE	-0.0289569558909832	0.000237893380990141	0.0122723247918289	TRUE	-0.0574996999238408	0.0396551324286012	0.186620196131058	FALSE	Consistent
Right ventral DC	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0640389	0.05094507	0.6494303	0.186275114521699	FALSE	-0.072445396903628	0.000438321443275138	0.71350089769726	-	0.0125963238539	TRUE	-0.034522658944183	1.17848853032134e-05	0.00106999687621996	TRUE	-0.0660424341777628	0.01988349317879	0.152642265647056	FALSE	Consistent
IFO_FA	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	0.213184	6.317164e-05	0.1665882	0.0196631019447059	TRUE	0.171546850493261	4.85064863880832e-06	0.137724667245272	-	0.000448150077451871	TRUE	0.0511585045602724	1.86131827687577e-18	2.41423616615227e-15	TRUE	0.15367248404584	0.00021373643373833	0.00786411838662597	TRUE	Consistent
Right cerebellum exterior	Inhibitory.neurons	ENSG00000171044	XKR6	protein_coding	-0.0628209	0.08418896	0.637419	0.21765111894064	FALSE	-0.0679949237252268	0.00334232425971053	0.840826430020322	-	0.0435001388844271	TRUE	-0.0316749600746436	5.89825378861751e-05	0.00415136476343983	TRUE	-0.0719355566760537	0.0230673714442836	0.15919214026167	FALSE	Consistent
Left cerebellum white matter	Excitatory.neurons	ENSG00000171055	FEZ2	protein_coding	-0.0952871	0.0004760204	0.07282755	0.0517574372589041	FALSE	-0.0952871058953828	2.56503388759232e-05	-	-	0.00173193978269262	TRUE	-0.0632956349684163	0.122384130832655	1	FALSE	-0.0909082265110446	0.000486245437518223	0.0159116289078142	TRUE	Consistent
Right cerebellum exterior	Excitatory.neurons	ENSG00000171055	FEZ2	protein_coding	-0.0697803	0.003017886	0.5878143	0.0986507737067901	FALSE	-0.0697802551244438	0.000759906883463984	-	-	0.0181243462653052	TRUE	-0.0462149645179238	0.251907662084453	1	FALSE	-0.0755100424371648	0.000969943065597098	0.0274539821353808	TRUE	Consistent
Right cerebellum white matter	Excitatory.neurons	ENSG00000171055	FEZ2	protein_coding	-	-	-	-	-	-0.0925462381590319	3.42791945327306e-05	-	-	0.00217182103863318	TRUE	-0.0614818787354537	0.134220529488595	1	FALSE	-0.085972608534117	0.000745707149043295	0.0226483664096496	TRUE	Consistent
Right basal forebrain	Microglia	ENSG00000171298	GAA	protein_coding	-	-	-	-	-	0.0720846531549504	0.00111412213804919	-	-	0.0232714292271839	TRUE	0.0329322919426413	0.00111602240578257	0.04001901197102	TRUE	-	-	-	-	Consistent
